Sm_t00014156-RA	predicted protein	-				-	-
Sm_t00014167-RA	predicted protein	-				-	-
Sm_t00014203-RA	predicted protein	-				-	-
Sm_t00014207-RA	predicted protein	-				-	-
Sm_t00014210-RA	predicted protein	-				-	-
Sm_t00014225-RA	predicted protein	-				-	-
Sm_t00014226-RA	predicted protein	-				-	-
Sm_t00014245-RA	predicted protein	-				-	-
Sm_t00014263-RA	predicted protein	-				-	-
Sm_t00014266-RA	predicted protein	-				-	-
Sm_t00014272-RA	predicted protein	-				-	-
Sm_t00014306-RA	predicted protein	-				-	-
Sm_t00014361-RA	predicted protein	-				-	-
Sm_t00014363-RA	predicted protein	-				-	-
Sm_t00014373-RA	predicted protein	-				-	-
Sm_t00014459-RA	predicted protein	-				-	-
Sm_t00014483-RA	predicted protein	-				-	-
Sm_t00014499-RA	predicted protein	-		Half coverage		-	-
Sm_t00014514-RA	predicted protein	-		Half coverage		-	-
Sm_t00014587-RA	predicted protein	-				-	-
Sm_t00014629-RA	predicted protein	-				-	-
Sm_t00014635-RA	predicted protein	-				-	-
Sm_t00014646-RA	predicted protein	-				-	-
Sm_t00014672-RA	predicted protein	-				-	-
Sm_t00014704-RA	predicted protein	-				-	-
Sm_t00014789-RA	predicted protein	-				-	-
Sm_t00014824-RA	predicted protein	-				-	-
Sm_t00014831-RA	predicted protein	-				-	-
Sm_t00014912-RA	predicted protein	-				-	-
Sm_t00014915-RA	predicted protein	-				-	-
Sm_t00014917-RA	predicted protein	-				-	-
Sm_t00014923-RA	predicted protein	-				-	-
Sm_t00014926-RA	predicted protein	-				-	-
Sm_t00014941-RA	predicted protein	-				-	-
Sm_t00014964-RA	predicted protein	-				-	-
Sm_t00014986-RA	predicted protein	-				-	-
Sm_t00014993-RA	predicted protein	-				-	-
Sm_t00015002-RA	predicted protein	-				-	-
Sm_t00015005-RA	predicted protein	-				-	-
Sm_t00015028-RA	predicted protein	-				-	-
Sm_t00015393-RA	predicted protein	-				-	-
Sm_t00015417-RA	predicted protein	-				-	-
Sm_t00015430-RA	predicted protein	-				-	-
Sm_t00015452-RA	predicted protein	-				-	-
Sm_t00015456-RA	predicted protein	-				-	-
Sm_t00015474-RA	predicted protein	-				-	-
Sm_t00015483-RA	predicted protein	-				-	-
Sm_t00015501-RA	predicted protein	-				-	-
Sm_t00015502-RA	predicted protein	-				-	-
Sm_t00015508-RA	predicted protein	-				-	-
Sm_t00015521-RA	predicted protein	-				-	-
Sm_t00015523-RA	predicted protein	-				-	-
Sm_t00015529-RA	predicted protein	-				-	-
Sm_t00015530-RA	predicted protein	-				-	-
Sm_t00015538-RA	predicted protein	-				-	-
Sm_t00015566-RA	predicted protein	-		Half coverage		-	-
Sm_t00015573-RA	predicted protein	-		Weird coverage		-	-
Sm_t00015576-RA	predicted protein	-		Half coverage		-	-
Sm_t00015587-RA	predicted protein	-		Half coverage		-	-
Sm_t00015589-RA	predicted protein	-		Half coverage		-	-
Sm_t00015590-RA	predicted protein	-		Half coverage		-	-
Sm_t00015592-RA	predicted protein	-		Half coverage		-	-
Sm_t00015593-RA	predicted protein	-		Half coverage		-	-
Sm_t00015604-RA	predicted protein	-		Half coverage		-	-
Sm_t00015606-RA	predicted protein	-		Half coverage		-	-
Sm_t00015635-RA	predicted protein	-		Half coverage		-	-
Sm_t00015642-RA	predicted protein	-		Half coverage		-	-
Sm_t00015652-RA	predicted protein	-		Half coverage		-	-
Sm_t00015654-RA	predicted protein	-		Half coverage		-	-
Sm_t00015656-RA	predicted protein	-		Half coverage		-	-
Sm_t00015669-RA	predicted protein	-		Half coverage		-	-
Sm_t00015671-RA	predicted protein	-		Half coverage		-	-
Sm_t00015688-RA	predicted protein	-				-	-
Sm_t00015712-RA	predicted protein	-				-	-
Sm_t00015750-RA	predicted protein	-				-	-
Sm_t00016317-RA	predicted protein	-				-	-
Sm_t00016318-RA	predicted protein	-				-	-
Sm_t00016329-RA	predicted protein	-				-	-
Sm_t00016330-RA	predicted protein	-				-	-
Sm_t00016331-RA	predicted protein	-				-	-
Sm_t00016332-RA	predicted protein	-				-	-
Sm_t00016352-RA	predicted protein	-				-	-
Sm_t00016358-RA	predicted protein	-				-	-
Sm_t00016359-RA	predicted protein	-				-	-
Sm_t00016362-RA	predicted protein	-				-	-
Sm_t00016363-RA	predicted protein	-				-	-
Sm_t00016386-RA	predicted protein	-				-	-
Sm_t00016408-RA	predicted protein	-				-	-
Sm_t00016409-RA	predicted protein	-				-	-
Sm_t00016410-RA	predicted protein	-				-	-
Sm_t00016412-RA	predicted protein	-				-	-
Sm_t00016413-RA	predicted protein	-				-	-
Sm_t00016414-RA	predicted protein	-				-	-
Sm_t00016415-RA	predicted protein	-				-	-
Sm_t00016430-RA	predicted protein	-				-	-
Sm_t00016432-RA	predicted protein	-				-	-
Sm_t00016459-RA	predicted protein	-				-	-
Sm_t00016476-RA	predicted protein	-				-	-
Sm_t00016477-RA	predicted protein	-				-	-
Sm_t00016478-RA	predicted protein	-				-	-
Sm_t00016479-RA	predicted protein	-				-	-
Sm_t00016480-RA	predicted protein	-				-	-
Sm_t00016499-RA	predicted protein	-				-	-
Sm_t00016532-RA	predicted protein	-				-	-
Sm_t00016536-RA	predicted protein	-				-	-
Sm_t00016581-RA	predicted protein	-				-	-
Sm_t00016582-RA	predicted protein	-				-	-
Sm_t00016599-RA	predicted protein	-				-	-
Sm_t00016616-RA	predicted protein	-				-	-
Sm_t00016624-RA	predicted protein	-				-	-
Sm_t00016634-RA	predicted protein	-				-	-
Sm_t00016636-RA	predicted protein	-				-	-
Sm_t00016647-RA	predicted protein	-				-	-
Sm_t00016671-RA	predicted protein	-				-	-
Sm_t00016887-RA	predicted protein	-				-	-
Sm_t00016975-RA	predicted protein	-				-	-
Sm_t00016976-RA	predicted protein	-				-	-
Sm_t00016977-RA	predicted protein	-				-	-
Sm_t00016982-RA	predicted protein	-		Model should be removed		-	-
Sm_t00016986-RA	predicted protein	-				-	-
Sm_t00016987-RA	predicted protein	-				-	-
Sm_t00017000-RA	predicted protein	-				-	-
Sm_t00017008-RA	predicted protein	-				-	-
Sm_t00017026-RA	predicted protein	-				-	-
Sm_t00017027-RA	predicted protein	-				-	-
Sm_t00017034-RA	predicted protein	-				-	-
Sm_t00017035-RA	predicted protein	-				-	-
Sm_t00017050-RA	predicted protein	-				-	-
Sm_t00017079-RA	predicted protein	-				-	-
Sm_t00017080-RA	predicted protein	-				-	-
Sm_t00017083-RA	predicted protein	-				-	-
Sm_t00017084-RA	predicted protein	-				-	-
Sm_t00017223-RA	predicted protein	-				-	-
Sm_t00017254-RA	predicted protein	-				-	-
Sm_t00017264-RA	predicted protein	-				-	-
Sm_t00017295-RA	predicted protein	-				-	-
Sm_t00017297-RA	predicted protein	-				-	-
Sm_t00017311-RA	predicted protein	-				-	-
Sm_t00017623-RA	predicted protein	-				-	-
Sm_t00017652-RA	predicted protein	-				-	-
Sm_t00017653-RA	predicted protein	-				-	-
Sm_t00017659-RA	predicted protein	-				-	-
Sm_t00017664-RA	predicted protein	-				-	-
Sm_t00017667-RA	predicted protein	-				-	-
Sm_t00017876-RA	predicted protein	-				-	-
Sm_t00017882-RA	predicted protein	-		Half coverage		-	-
Sm_t00017884-RA	predicted protein	-		Half coverage		-	-
Sm_t00017892-RA	predicted protein	-		Half coverage		-	-
Sm_t00017927-RA	predicted protein	-		Half coverage		-	-
Sm_t00018097-RA	predicted protein	-				-	-
Sm_t00018100-RA	predicted protein	-				-	-
Sm_t00018101-RA	predicted protein	-				-	-
Sm_t00018113-RA	predicted protein	-				-	-
Sm_t00018117-RA	predicted protein	-				-	-
Sm_t00018118-RA	predicted protein	-				-	-
Sm_t00018143-RA	predicted protein	-				-	-
Sm_t00018166-RA	predicted protein	-				-	-
Sm_t00018428-RA	predicted protein	-				-	-
Sm_t00018440-RA	predicted protein	-				-	-
Sm_t00018454-RA	predicted protein	-				-	-
Sm_t00018455-RA	predicted protein	-				-	-
Sm_t00018469-RA	predicted protein	-				-	-
Sm_t00018470-RA	predicted protein	-				-	-
Sm_t00018471-RA	predicted protein	-				-	-
Sm_t00018472-RA	predicted protein	-				-	-
Sm_t00018483-RA	predicted protein	-				-	-
Sm_t00018485-RA	predicted protein	-				-	-
Sm_t00018489-RA	predicted protein	-				-	-
Sm_t00018492-RA	predicted protein	-				-	-
Sm_t00018495-RA	predicted protein	-				-	-
Sm_t00018714-RA	predicted protein	-				-	-
Sm_t00018726-RA	predicted protein	-				-	-
Sm_t00018824-RA	predicted protein	-				-	-
Sm_t00018847-RA	predicted protein	-				-	-
Sm_t00019122-RA	predicted protein	-				-	-
Sm_t00019135-RA	predicted protein	-				-	-
Sm_t00019142-RA	predicted protein	-				-	-
Sm_t00019145-RA	predicted protein	-				-	-
Sm_t00019156-RA	predicted protein	-				-	-
Sm_t00019174-RA	predicted protein	-				-	-
Sm_t00019178-RA	predicted protein	-				-	-
Sm_t00019179-RA	predicted protein	-				-	-
Sm_t00019180-RA	predicted protein	-				-	-
Sm_t00019191-RA	predicted protein	-				-	-
Sm_t00019209-RA	predicted protein	-				-	-
Sm_t00019235-RA	predicted protein	-				-	-
Sm_t00019678-RA	predicted protein	-				-	-
Sm_t00019816-RA	predicted protein	-				-	-
Sm_t00019818-RA	predicted protein	-				-	-
Sm_t00019834-RA	predicted protein	-				-	-
Sm_t00019920-RA	predicted protein	-				-	-
Sm_t00019948-RA	predicted protein	-				-	-
Sm_t00020188-RA	predicted protein	-				-	-
Sm_t00020191-RA	predicted protein	-				-	-
Sm_t00020263-RA	predicted protein	-				-	-
Sm_t00020270-RA	predicted protein	-				-	-
Sm_t00020302-RA	predicted protein	-				-	-
Sm_t00020309-RA	predicted protein	-				-	-
Sm_t00020312-RA	predicted protein	-				-	-
Sm_t00020318-RA	predicted protein	-				-	-
Sm_t00020320-RA	predicted protein	-				-	-
Sm_t00020478-RA	predicted protein	-				-	-
Sm_t00020537-RA	predicted protein	-		Half coverage		-	-
Sm_t00020544-RA	predicted protein	-		Half coverage		-	-
Sm_t00020545-RA	predicted protein	-		Half coverage		-	-
Sm_t00020549-RA	predicted protein	-		Half coverage		-	-
Sm_t00020830-RA	predicted protein	-				-	-
Sm_t00021034-RA	predicted protein	-				-	-
Sm_t00021039-RA	predicted protein	-				-	-
Sm_t00021041-RA	predicted protein	-				-	-
Sm_t00021482-RA	predicted protein	-				-	-
Sm_t00021504-RA	predicted protein	-				-	-
Sm_t00021710-RA	predicted protein	-				-	-
Sm_t00021961-RA	predicted protein	-				-	-
Sm_t00022143-RA	predicted protein	-				-	-
Sm_t00022466-RA	predicted protein	-				-	-
Sm_t00007078-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00000258-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00000493-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00000516-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00000519-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00000661-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00001012-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00001722-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00001966-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00001990-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00002360-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00002443-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00002485-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00002486-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00002579-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00002835-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00003270-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00003526-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00003528-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00003554-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00003762-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00003910-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00004501-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00004864-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00005082-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00005176-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00005313-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00005314-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00005710-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00006277-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00006279-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00006280-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00006564-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00006715-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00006825-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00006998-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00007606-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00007758-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00008286-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00008450-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00008991-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00009198-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00009567-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00009759-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00009815-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00009876-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00010322-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00010324-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00010844-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00010880-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00011624-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00011748-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00011763-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00012112-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00012141-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00012974-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00013413-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00013868-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00013870-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00014100-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00014816-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00014890-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00015476-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00015481-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00016364-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00016639-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00017627-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00017628-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00020269-RA	predicted protein, chloroplastic	-				Plastid	-
Sm_t00001343-RA	predicted protein, chloroplastic/mitochondrial	-				Plastid	Mito
Sm_t00010681-RA	predicted protein, chloroplastic/mitochondrial	-				Plastid	Mito
Sm_t00000693-RA	predicted protein, mitochondrial	-				-	Mito
Sm_t00001156-RA	predicted protein, mitochondrial	-				-	Mito
Sm_t00003429-RA	predicted protein, mitochondrial	-				-	Mito
Sm_t00003551-RA	predicted protein, mitochondrial	-				-	Mito
Sm_t00004627-RA	predicted protein, mitochondrial	-				-	Mito
Sm_t00008822-RA	predicted protein, mitochondrial	-				-	Mito
Sm_t00009431-RA	predicted protein, mitochondrial	-				-	Mito
Sm_t00013386-RA	predicted protein, mitochondrial	-				-	Mito
Sm_t00014254-RA	predicted protein, mitochondrial	-				-	Mito
Sm_t00020287-RA	predicted protein, mitochondrial	-				-	Mito
Sm_t00010105-RA	predicted protein, partial	-		Models should be merged		-	-
Sm_t00010106-RA	predicted protein, partial	-		Models should be merged		-	-
Sm_t00011265-RA	probable bifunctional methylthioribulose-1-phosphate dehydratase/enolase-phosphatase E1					-	-
Sm_t00010834-RA	probable chromatin-remodeling complex ATPase chain					-	-
Sm_t00008798-RA	probable manganese-dependent inorganic pyrophosphatase	3.6.1.1				-	-
Sm_t00018644-RA	prolactin regulatory element-binding protein	-				-	-
Sm_t00017255-RA	proliferating cell nuclear antigen	-				-	-
Sm_t00003275-RA	prolyl 4-hydroxylase alpha subunit					-	-
Sm_t00007199-RA	prolyl 4-hydroxylase alpha subunit					-	-
Sm_t00009109-RA	prolyl 4-hydroxylase alpha subunit-like protein					-	-
Sm_t00012380-RA	prolyl 4-hydroxylase alpha subunit-like protein					-	-
Sm_t00011545-RA	prolyl 4-hydroxylase family protein					-	-
Sm_t00012081-RA	propionate--CoA ligase	6.2.1.17				-	-
Sm_t00010979-RA	prostaglandin G/H synthase family protein					-	-
Sm_t00018862-RA	protein CLEC16A	-				-	-
Sm_t00004088-RA	protein deglycase	3.5.1.124		Also nucleic acid deglycase? (see hchA)		-	-
Sm_t00003951-RA	protein disulfide-isomerase 5-4	-				-	-
Sm_t00008346-RA	protein jagged-1-like protein					-	-
Sm_t00009350-RA	protein kinase family protein	2.7.-.-				-	-
Sm_t00003693-RA	protein kinase family protein, chloroplastic					Plastid	-
Sm_t00009889-RA	protein O-glucosyltransferase	2.4.1.-,2.4.2.-				-	-
Sm_t00009912-RA	protein O-glucosyltransferase	2.4.1.-,2.4.2.-				-	-
Sm_t00011845-RA	protein O-glucosyltransferase	2.4.1.-,2.4.2.-				-	-
Sm_t00010575-RA	protein tyrosine kinase	2.7.10.-				-	-
Sm_t00008381-RA	protein-serine/threonine phosphatase, PP2C family	3.1.3.16				-	-
Sm_t00011424-RA	protein-serine/threonine phosphatase, PP2C family, chloroplastic	3.1.3.16				Plastid	-
Sm_t00000915-RA	pyridine nucleotide-disulfide oxidoreductase family protein, chloroplastic					Plastid	-
Sm_t00013008-RA	pyridoxal reductase, chloroplastic	1.1.1.65				-	-
Sm_t00008922-RA	pyridoxine/pyridoxamine 5'-phosphate oxidase, chloroplastic/mitochondrial	1.4.3.5				Plastid	Mito
Sm_t00000043-RA	pyruvate carboxylase, mitochondrial	6.4.1.1				-	Mito
Sm_t00013496-RA	pyruvate dehydrogenase E1 component, alpha subunit, partial	1.2.4.1		Models should be merged		-	-
Sm_t00000181-RA	pyruvate kinase, chloroplastic	2.7.1.40				Plastid	-
Sm_t00000932-RA	Rab-type small GTPase					-	-
Sm_t00006531-RA	RAD50 family protein					-	-
Sm_t00011140-RA	RAD52 family DNA repair protein					-	-
Sm_t00011142-RA	RAD52 family DNA repair protein					-	-
Sm_t00011145-RA	RAD52 family DNA repair protein					-	-
Sm_t00019187-RA	RAP domain-containing protein	-				-	-
Sm_t00005363-RA	RCC1 domain-containing protein	-				-	-
Sm_t00005411-RA	RCC1 domain-containing protein	-				-	-
Sm_t00010199-RA	RCC1 domain-containing protein	-				-	-
Sm_t00015392-RA	RCC1 domain-containing protein	-				-	-
Sm_t00015448-RA	RCC1 domain-containing protein	-				-	-
Sm_t00011721-RA	RecQ-like DNA helicase					-	-
Sm_t00012906-RA	regulator of telomere elongation helicase 1	3.6.4.12				-	-
Sm_t00004576-RA	replication factor C subunit 5	-				-	-
Sm_t00005255-RA	rhomboid family protein	-				-	-
Sm_t00015410-RA	rhomboid family protein	-				-	-
Sm_t00001404-RA	ribonuclease H2 subunit A	3.1.26.4				-	-
Sm_t00007648-RA	ribonucleoside-diphosphate reductase subunit M2					-	-
Sm_t00000924-RA	ribonucleoside-diphosphate reductase, large subunit					-	-
Sm_t00011155-RA	ribonucleoside-diphosphate reductase, small chain					-	-
Sm_t00018137-RA	ricin-type beta-trefoil lectin domain-containing protein					-	-
Sm_t00004615-RA	Rieske-like [2Fe-2S] domain-containing protein	-				-	-
Sm_t00000216-RA	RING finger protein	-				-	-
Sm_t00020193-RA	RNA helicase MOV-10-like protein					-	-
Sm_t00004154-RA	RNA-binding protein	-				-	-
Sm_t00005886-RA	RNA-binding protein	-				-	-
Sm_t00004393-RA	Rossmann-fold NAD(P)-binding domain-containing protein					-	-
Sm_t00006695-RA	Rossmann-fold NAD(P)-binding domain-containing protein					-	-
Sm_t00004610-RA	Rossmann-fold NAD(P)-binding domain-containing protein, chloroplastic					Plastid	-
Sm_t00010267-RA	Rossmann-fold NAD(P)-binding domain-containing protein, chloroplastic					Plastid	-
Sm_t00003231-RA	RuBisCO large subunit methyltransferase					-	-
Sm_t00006173-RA	RUS1 family protein					-	-
Sm_t00000071-RA	S-adenosylmethionine decarboxylase	4.1.1.50				-	-
Sm_t00008289-RA	SDR family NAD(P)-dependent oxidoreductase					-	-
Sm_t00008550-RA	SDR family NAD(P)-dependent oxidoreductase					-	-
Sm_t00010255-RA	SDR family NAD(P)-dependent oxidoreductase					-	-
Sm_t00010981-RA	SEC14 family lipid-binding protein	-				-	-
Sm_t00007526-RA	SecY/SEC61-alpha family protein					-	-
Sm_t00007605-RA	Sel1-like repeat family protein	-				-	-
Sm_t00014808-RA	Sel1-like repeat family protein	-				-	-
Sm_t00014821-RA	Sel1-like repeat family protein	-				-	-
Sm_t00014858-RA	Sel1-like repeat family protein	-				-	-
Sm_t00014960-RA	Sel1-like repeat family protein	-				-	-
Sm_t00018819-RA	Sel1-like repeat family protein	-				-	-
Sm_t00018822-RA	Sel1-like repeat family protein	-				-	-
Sm_t00012802-RA	separin	3.4.22.49				-	-
Sm_t00011461-RA	serine/threonine-protein kinase	2.7.11.-				-	-
Sm_t00012202-RA	serine/threonine-protein kinase	2.7.11.-				-	-
Sm_t00006250-RA	serine/threonine-protein kinase	2.7.11.-				-	-
Sm_t00007668-RA	serine/threonine-protein kinase	2.7.11.-				-	-
Sm_t00011627-RA	serine/threonine-protein kinase	2.7.11.-				-	-
Sm_t00014300-RA	serine/threonine-protein kinase	2.7.11.-				-	-
Sm_t00002193-RA	serine/threonine-protein kinase ATR					-	-
Sm_t00009667-RA	serine/threonine-protein phosphatase					-	-
Sm_t00012712-RA	serine/threonine-protein phosphatase 4 regulatory subunit 1					-	-
Sm_t00007762-RA	serine/threonine-protein phosphatase, family 2C, chloroplastic			Bifunctional w/ kinase?		Plastid	-
Sm_t00012875-RA	SET domain-containing protein	2.1.1.-				-	-
Sm_t00018733-RA	SET domain-containing protein	2.1.1.-				-	-
Sm_t00006568-RA	SET domain-containing protein, chloroplastic	2.1.1.-				Plastid	-
Sm_t00004783-RA	SH3 domain-containing Ysc84-like protein					-	-
Sm_t00016622-RA	sialate O-acetylesterase					-	-
Sm_t00018109-RA	sialate O-acetylesterase	3.1.1.53		Triple-check?		-	-
Sm_t00006766-RA	silicon transporter	-		Weird coverage		-	-
Sm_t00006767-RA	silicon transporter	-		Weird coverage		-	-
Sm_t00015513-RA	silicon transporter	-		Weird coverage		-	-
Sm_t00015514-RA	silicon transporter	-		Weird coverage		-	-
Sm_t00006132-RA	sister chromatid cohesion protein PDS5					-	-
Sm_t00010673-RA	SNF family helicase					-	-
Sm_t00006813-RA	SNF2 family helicase	-				-	-
Sm_t00021483-RA	SNF2 family helicase	-				-	-
Sm_t00004251-RA	SNF2/RAD54 helicase family protein	-				-	-
Sm_t00016668-RA	sodium/calcium exchanger protein	-				-	-
Sm_t00001030-RA	sodium/hydrogen exchanger protein	-				-	-
Sm_t00012784-RA	sodium/phosphate cotransporter	-				-	-
Sm_t00013403-RA	sodium/potassium-transporting ATPase subunit alpha	7.2.2.13				-	-
Sm_t00022507-RA	sodium/potassium-transporting ATPase subunit alpha	7.2.2.13				-	-
Sm_t00012903-RA	sodium/potassium/calcium exchanger	-				-	-
Sm_t00016909-RA	SOUL heme-binding protein, chloroplastic					Plastid	-
Sm_t00005364-RA	spermidine/spermine synthase family protein	2.5.1.-				-	-
Sm_t00012007-RA	spermidine/spermine synthase family protein	2.5.1.-				-	-
Sm_t00016657-RA	spermidine/spermine synthase family protein	2.5.1.-				-	-
Sm_t00020301-RA	spermidine/spermine synthase family protein	2.5.1.-				-	-
Sm_t00004438-RA	SprT family zinc-dependent metalloprotease					-	-
Sm_t00013009-RA	Staphylococcal nuclease-like protein					-	-
Sm_t00001023-RA	START domain-containing protein					-	-
Sm_t00003392-RA	sterol methyltransferase					-	-
Sm_t00009385-RA	strawberry notch family protein					-	-
Sm_t00016908-RA	strawberry notch family protein					-	-
Sm_t00005560-RA	strawberry notch family protein, partial			Models should be merged	Half coverage	-	-
Sm_t00005561-RA	strawberry notch family protein, partial			Models should be merged	Half coverage	-	-
Sm_t00005562-RA	strawberry notch family protein, partial			Models should be merged	Half coverage	-	-
Sm_t00004942-RA	structural maintenance of chromosomes protein					-	-
Sm_t00002442-RA	structural maintenance of chromosomes protein 2					-	-
Sm_t00006842-RA	structural maintenance of chromosomes protein 4					-	-
Sm_t00007278-RA	structural maintenance of chromosomes protein 5					-	-
Sm_t00012457-RA	structural maintenance of chromosomes protein 5					-	-
Sm_t00006577-RA	subtilase family peptidase					-	-
Sm_t00011804-RA	subtilisin-like peptidase (family S8)					-	-
Sm_t00011958-RA	subtilisin-like peptidase (family S8)					-	-
Sm_t00006584-RA	subtilisin-like serine protease					-	-
Sm_t00000288-RA	succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial			No mito signal...?		-	-
Sm_t00012005-RA	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial					-	Mito
Sm_t00011186-RA	succinate dehydrogenase cytochrome b560 subunit, mitochondrial					-	Mito
Sm_t00012853-RA	succinate dehydrogenase iron-sulfur protein, mitochondrial					-	Mito
Sm_t00000898-RA	succinate-CoA ligase, alpha subunit, mitochondrial					-	Mito
Sm_t00002375-RA	succinate-CoA ligase, beta subunit, mitochondrial			Fixed CDS; mitochondrial		-	-
Sm_t00004105-RA	succinyl-CoA:3-ketoacid coenzyme A transferase, mitochondrial	2.8.3.5		Triple-check this annotation?		-	Mito
Sm_t00006747-RA	sugar transporter					-	-
Sm_t00015544-RA	sulfate permease family inorganic anion transporter	-		Half coverage		-	-
Sm_t00004189-RA	sulfate permease family inorganic anion transporter	-				-	-
Sm_t00009709-RA	sulfate permease family inorganic anion transporter	-				-	-
Sm_t00012267-RA	sulfate permease family inorganic anion transporter	-				-	-
Sm_t00013890-RA	sulfate permease family inorganic anion transporter	-				-	-
Sm_t00018508-RA	sulfate permease family inorganic anion transporter	-		Weird coverage		-	-
Sm_t00018515-RA	sulfate permease family inorganic anion transporter	-		Weird coverage		-	-
Sm_t00015614-RA	sulfate permease family inorganic anion transporter, chloroplastic	-		Half coverage		Plastid	-
Sm_t00002564-RA	sulfhydryl oxidase	1.8.3.2				-	-
Sm_t00001017-RA	sulfotransferase	2.8.2.-				-	-
Sm_t00003365-RA	sulfotransferase family protein	2.8.2.-				-	-
Sm_t00002604-RA	SUMO-activating enzyme subunit 1	-				-	-
Sm_t00001755-RA	superoxide dismutase [Fe], chloroplastic	1.15.1.1				-	-
Sm_t00012170-RA	superoxide dismutase [Fe], chloroplastic	1.15.1.1		Definitely chloroplastic?		-	-
Sm_t00000392-RA	superoxide dismutase [Mn], mitochondrial	1.15.1.1		Definitely mitochondrial?		-	-
Sm_t00002581-RA	superoxide dismutase [Ni]	1.15.1.1				-	-
Sm_t00001241-RA	SWEET family sugar transporter, chloroplastic	-		Weird coverage		Plastid	-
Sm_t00000248-RA	synembryn	-		guanine nucleotide exchange factor Ric8		-	-
Sm_t00004754-RA	tesmin/TSO1-like protein	-				-	-
